date,spy_ret_5d,spy_ret_21d,vix_5d_change,vix_percentile_jump_10d,realized_vol_21d_percentile_jump,trend_break,spy_drawdown,vix_level,spy_drawdown_speed_5d,spy_drawdown_speed_21d,vix_shock_5d,vix_percentile_jump,realized_vol_jump,trigger_count,crash_onset
2015-09-28,-0.04301106180701941,-0.05160090970168296,0.3718967228453778,0.03968253968253965,-0.07936507936507942,True,-0.08813877091819422,23.6200008392334,False,False,True,False,False,2,True
2015-09-29,-0.029859032468300573,-0.0510936822852206,0.19563276671877317,0.051587301587301626,-0.08730158730158732,True,-0.11102370703627229,27.6299991607666,False,False,False,False,False,1,False
2015-09-30,-0.010175658358876682,-0.025516098414012367,0.10709448391824061,0.02777777777777779,-0.08333333333333337,True,-0.11050369047748876,26.829999923706055,False,False,False,False,False,1,False
2015-10-01,-0.003991492823776421,0.0070856912006713735,-0.039198981815498524,0.003968253968253954,-0.10317460317460314,True,-0.09390738261222964,24.5,False,False,False,False,False,1,False
2015-10-02,0.011148623388764989,0.0030899649983950894,-0.11346317569660014,-0.0714285714285714,-0.11111111111111116,True,-0.09154300745600363,22.549999237060547,False,False,False,False,False,1,False
2015-10-05,0.05563524931600794,0.02020887532984217,-0.2927976290613393,-0.06349206349206349,-0.09126984126984117,True,-0.07797277349234477,20.940000534057617,False,False,False,False,False,1,False
2015-10-06,0.051403139007002885,0.03233946969400403,-0.2769288231943262,-0.13095238095238093,-0.07539682539682546,False,-0.061565289341214746,19.540000915527344,False,False,False,False,False,0,False
2015-10-07,0.0405993731329648,0.015280098305087808,-0.2489796074069276,-0.16269841269841268,-0.09920634920634919,False,-0.06478078803288712,19.399999618530273,False,False,False,False,False,0,False
2015-10-08,0.04725940535325557,0.038328636667356974,-0.22749442724306324,-0.21031746031746035,-0.12301587301587302,False,-0.0571205903458788,18.399999618530273,False,False,False,False,False,0,False
2015-10-09,0.03246170582252539,0.033325013016418215,-0.18433622310914033,-0.23015873015873023,-0.11904761904761896,False,-0.048609870199367466,17.420000076293945,False,False,False,False,False,0,False
2015-10-12,0.015367185091657243,0.029620554495117357,-0.17246676977151254,-0.32539682539682535,-0.12301587301587302,False,-0.04804219690509437,17.079999923706055,False,False,False,False,False,0,False
2015-10-13,0.012437748821083838,0.02694299234562747,-0.08917523588938048,-0.23809523809523814,-0.11111111111111105,False,-0.04714418944608534,16.170000076293945,False,False,False,False,False,0,False
2015-10-14,-0.0006018813779140597,0.00940254446897093,-0.020108638019326164,-0.1865079365079365,-0.1428571428571428,False,-0.053148766381788115,17.670000076293945,False,False,False,False,False,0,False
2015-10-15,0.00566622709332032,0.016095813616631816,-0.07864528319364172,-0.2658730158730159,-0.08730158730158732,False,-0.05768809190416824,18.030000686645508,False,False,False,False,False,0,False
2015-10-16,0.009635952284866356,0.02301488999304291,-0.11885244391328531,-0.31746031746031744,-0.08333333333333326,False,-0.04321907766957356,16.049999237060547,False,False,False,False,False,0,False
2015-10-19,0.00918061429146122,0.04052177043071081,-0.07359310627352555,-0.2738095238095237,-0.15873015873015883,False,-0.03886917693726566,15.050000190734863,False,False,False,False,False,0,False
2015-10-20,0.014282081585776707,0.03384930695932131,-0.10865874748183024,-0.16269841269841268,-0.1507936507936508,False,-0.03839638777401233,14.979999542236328,False,False,False,False,False,0,False
2015-10-21,0.01284559083503134,0.04094699358204901,-0.07376593860538017,-0.05555555555555558,-0.11507936507936511,False,-0.03962575981365957,15.75,False,False,False,False,False,0,False
2015-10-22,0.014380572769234323,0.06022726409313073,-0.09968844260757981,-0.25793650793650796,-0.05555555555555558,False,-0.045583538693791614,16.700000762939453,False,False,False,False,False,0,False
2015-10-23,0.020858793539353382,0.07573885405425362,-0.03920266744920764,-0.23809523809523808,-0.04365079365079372,False,-0.029460019991785824,14.449999809265137,False,False,False,False,False,0,False
2015-10-26,0.017848616620591118,0.07337265279624772,0.02069428765619441,-0.06547619047619047,-0.023809523809523725,False,-0.01882114753469133,14.460000038146973,False,False,False,False,False,0,False
2015-10-27,0.01718255305870464,0.09887735956127908,-0.020317440941220233,-0.12301587301587302,-0.25,False,-0.021233093558415073,15.289999961853027,False,False,False,False,False,0,False
2015-10-28,0.03517450002145761,0.11072701771552351,-0.14191621143472588,-0.29365079365079366,-0.2063492063492064,False,-0.02312407847544473,15.430000305175781,False,False,False,False,False,0,False
2015-10-29,0.017392572994518574,0.08975633230662394,0.011072653946301081,-0.1388888888888889,-0.31349206349206354,False,-0.012012416855096797,14.329999923706055,False,False,False,False,False,0,False
2015-10-30,0.0020240498570178733,0.08223594011659885,0.042185315011618485,0.025793650793650702,-0.27380952380952384,False,-0.012579832545394298,14.609999656677246,False,False,False,False,False,0,False
2015-11-02,0.016377320292912056,0.07892311307167454,-0.07455855763027708,-0.1071428571428572,-0.23809523809523803,False,-0.016835192618650074,15.069999694824219,False,False,False,False,False,0,False
2015-11-03,0.021297351510594087,0.06313287442993554,-0.05767986556838989,-0.1388888888888889,-0.3214285714285714,False,-0.005203514439518608,14.149999618530273,False,False,False,False,False,0,False
2015-11-04,0.006748196510500071,0.0635524856399936,0.08234475306756361,-0.06746031746031744,-0.3015873015873016,False,-0.0023192085925007877,14.539999961853027,False,False,False,False,False,0,False
2015-11-05,0.006321351743643788,0.05385904865221458,0.03011639592041493,0.06944444444444448,-0.3373015873015873,False,-0.005345282494101045,15.510000228881836,False,False,False,False,False,0,False
2015-11-06,0.010147755526683344,0.043884829556946725,-0.049104166297516016,-0.01785714285714285,-0.369047619047619,False,-0.006338002348146077,15.050000190734863,False,False,False,False,False,0,False
2015-11-09,-0.010979368130881628,0.033527164262466824,0.16749122990291387,0.09325396825396826,-0.29761904761904767,False,-0.0068582765109053145,14.329999923706055,False,False,False,False,False,0,False
2015-11-10,-0.011563956747932314,0.0349348169626571,0.05158184332652627,-0.0357142857142857,-0.08333333333333337,False,-0.01612575126979443,16.520000457763672,False,False,False,False,False,0,False
2015-11-11,-0.012455008329496753,0.037402972968463066,0.03546094319433801,0.20238095238095238,-0.12698412698412698,False,-0.01385634611258002,15.289999961853027,False,False,False,False,False,0,False
2015-11-12,-0.02526777631331978,0.027849017127818954,0.2205980469383919,0.2738095238095239,0.0317460317460318,False,-0.017733715285610296,16.059999465942383,False,False,False,True,False,1,False
2015-11-13,-0.03570768688991521,0.0009385716605028183,0.40125610820749547,0.2936507936507937,-0.0357142857142857,False,-0.031445631435859656,18.3700008392334,False,False,True,True,False,2,True
2015-11-16,-0.011822671104677607,0.01156076129258321,0.09927356805112608,0.3373015873015873,0.09920634920634919,False,-0.04232107021056464,20.079999923706055,False,False,False,True,False,1,False
2015-11-17,-0.014815904858889173,0.010325908702915054,0.2321779071021417,0.2976190476190476,0.18253968253968256,False,-0.02775777292089332,18.15999984741211,False,False,False,True,False,1,False
2015-11-18,0.004765692885728701,0.02766965507930297,0.049190594134368215,0.06944444444444442,0.25,False,-0.02846695666577337,18.84000015258789,False,False,False,False,False,0,False
2015-11-19,0.018111499600960146,0.03319293055186057,-0.07512253702068006,0.1686507936507936,0.23015873015873012,False,-0.013052535840655799,16.850000381469727,False,False,False,False,False,0,False
2015-11-20,0.0334257724949365,0.0197313951058411,-0.2295816570813215,0.13690476190476197,0.16269841269841273,False,-0.013903659376102051,16.989999771118164,False,False,False,False,False,0,False
2015-11-23,0.01677877066611133,0.007517899468923117,-0.13986784048431533,-0.07936507936507942,0.011904761904761918,False,-0.010309912180228697,15.470000267028809,False,False,False,False,False,0,False
2015-11-24,0.01888359851631516,0.011353241262210823,-0.15445858937598722,0.04365079365079372,0.007936507936507908,False,-0.0114447435608237,15.619999885559082,False,False,False,False,False,0,False
2015-11-25,0.002826834279700652,0.013165929546780086,-0.09851636578667144,-0.1428571428571429,0.031746031746031744,False,-0.010120916730115948,15.930000305175781,False,False,False,False,False,0,False
2015-11-27,0.004842795073156658,0.002919287679552518,-0.11006473871400246,-0.2698412698412699,-0.09920634920634924,False,-0.010262598916706556,15.1899995803833,False,False,False,False,False,0,False
2015-11-30,-0.0029624189941865886,-0.0006703897400194281,0.042663146887233605,-0.20436507936507942,-0.05555555555555558,False,-0.009128196876070915,15.119999885559082,False,False,False,False,False,0,False
2015-12-01,0.007700499457111931,0.013225471635822883,-0.060819450462571756,-0.3194444444444444,-0.1468253968253968,False,-0.013241788894744144,16.1299991607666,False,False,False,False,False,0,False
2015-12-02,-0.003916926188833547,-0.008840688244571737,-0.0012555214928133829,-0.17460317460317465,-0.15476190476190477,False,-0.003832374345288714,14.670000076293945,False,False,False,False,False,0,False
2015-12-03,-0.017724125252347567,-0.025544863855687328,0.19223180451823163,0.05753968253968256,-0.12698412698412698,False,-0.013998200035154396,15.90999984741211,False,False,False,False,False,0,False
2015-12-04,0.0002865814207539952,-0.003517752312701128,-0.020502610336555538,-0.24801587301587297,0.02777777777777779,False,-0.027804828580439755,18.110000610351562,False,False,False,False,False,0,False
2015-12-07,-0.0016289329257999086,-0.00856543724786063,-0.017978860710921918,0.015873015873015817,0.13095238095238093,False,-0.00884423142694657,14.8100004196167,False,False,False,False,False,0,False
2015-12-08,-0.017704534859986354,-0.014711679052055837,0.19972735446065393,0.13095238095238093,0.20634920634920634,False,-0.01484915183461688,15.84000015258789,False,False,False,False,False,0,False
2015-12-09,-0.01529771188345519,-0.013168370078301739,0.23255818971873143,0.20238095238095233,0.2063492063492064,False,-0.02146905880008243,17.600000381469727,False,False,False,False,False,0,False
2015-12-10,0.0012644438151863113,-0.012897914260325827,0.06791824962906223,0.2857142857142857,0.21031746031746035,False,-0.02908177148758484,19.610000610351562,False,False,False,True,False,1,False
2015-12-11,-0.03692384463541509,-0.02820803093906421,0.6468601417014463,0.44047619047619047,0.3333333333333333,True,-0.026575542408784347,19.34000015258789,False,False,True,True,True,4,True
2015-12-14,-0.02615827118154479,-0.009471191021930392,0.4349747047523085,0.27380952380952384,0.29761904761904767,True,-0.04544151303523347,24.389999389648438,False,False,True,True,True,4,True
2015-12-15,-0.009277574227394614,0.012293909371365652,0.19034092663979685,0.4285714285714285,0.28571428571428564,True,-0.0406189948756559,22.729999542236328,False,False,False,True,True,3,True
2015-12-16,0.013100703159774962,0.011721063558101319,-0.08924018080224971,0.13095238095238093,0.2857142857142857,False,-0.030547452240866968,20.950000762939453,False,False,False,False,True,1,False
2015-12-17,-0.00490619064967468,-0.0029689074754581934,-0.02068250338026756,0.04365079365079361,0.23809523809523814,True,-0.01636205998342921,17.860000610351562,False,False,False,False,False,1,False
2015-12-18,-0.003317027060748212,-0.036025497625845504,-0.15129146039565244,0.4067460317460317,0.1071428571428572,True,-0.03135134838078302,18.940000534057617,False,False,False,True,False,2,True
2015-12-21,-0.0001466067911881641,-0.027234648546865414,-0.17729867401925947,0.16666666666666663,0.12698412698412698,True,-0.04860780936756248,20.700000762939453,False,False,False,False,False,1,False
2015-12-22,-0.001555088319486031,-0.02197165017774172,-0.20763724215060064,-0.09126984126984128,0.13095238095238093,True,-0.04075964664634402,18.700000762939453,False,False,False,False,False,1,False
2015-12-23,-0.003768670286438458,-0.008724169381107538,-0.12821953176194578,-0.2658730158730158,0.17063492063492058,False,-0.03205503657418307,16.600000381469727,False,False,False,False,False,0,False
2015-12-24,0.009978128962529809,-0.011683376970878623,-0.16895462897085256,-0.22619047619047616,0.16666666666666663,False,-0.0200690670605832,15.569999694824219,False,False,False,False,False,0,False
2015-12-28,0.02594743705767666,-0.01380065202376446,-0.18309182491977616,-0.2698412698412699,0.09523809523809523,False,-0.02168604721554579,15.739999771118164,False,False,False,False,False,0,False
2015-12-29,0.028412945720230898,-0.00441692423175466,-0.14010699103423785,-0.3055555555555556,0.13095238095238093,False,-0.023921620383962172,16.90999984741211,False,False,False,False,False,0,False
2015-12-30,0.011940853815891606,-0.007352518872091651,0.041566296277188775,-0.16269841269841268,0.134920634920635,False,-0.013504802553851447,16.079999923706055,False,False,False,False,False,0,False
2015-12-31,-0.010435799381759425,-0.02656486183441098,0.16955680419994001,0.00793650793650802,0.13888888888888895,True,-0.020496947264086907,17.290000915527344,False,False,False,False,False,1,False
2016-01-04,-0.022656433222811523,-0.030276772236786598,0.31512077915798686,0.06547619047619047,0.09920634920634919,True,-0.03029542968471932,18.209999084472656,False,False,True,False,False,2,True
2016-01-05,-0.018761177447703226,-0.014841846483660937,0.1437019708517422,-0.05753968253968256,0.07539682539682535,True,-0.04385115195775158,20.700000762939453,False,False,False,False,False,1,False
2016-01-06,-0.04136951104795239,-0.04587714316778835,0.2804726523806096,0.08730158730158732,-0.03968253968253965,True,-0.04223400006680533,19.34000015258789,False,False,False,False,False,1,False
2016-01-07,-0.05768969797704582,-0.06309189179012409,0.44534403978404713,0.30952380952380953,0.04761904761904767,True,-0.05431562652335187,20.59000015258789,True,False,True,True,False,4,True
2016-01-08,-0.0586156749389819,-0.06710698251867209,0.48325104815149533,0.41666666666666663,0.019841269841269882,True,-0.0770041825440162,24.989999771118164,True,False,True,True,False,4,True
2016-01-11,-0.04432397655629916,-0.05886149617634151,0.17391296335439765,0.35317460317460314,0.023809523809523836,True,-0.08713531756516502,27.010000228881836,False,False,False,True,False,2,True
2016-01-12,-0.03823986781346678,-0.053710693710199764,0.16184069990029326,0.2222222222222222,0.023809523809523836,True,-0.08623147108270868,24.299999237060547,False,False,False,False,False,1,False
2016-01-13,-0.050245999472452896,-0.05907544774782825,0.22486639759372085,0.3373015873015873,0.011904761904761862,True,-0.07885884530048348,22.469999313354492,True,False,False,True,False,3,True
2016-01-14,-0.010925379260543933,-0.04843671782300907,-0.04161660735110029,0.21230158730158732,0.023809523809523836,True,-0.10183248305416648,25.219999313354492,False,False,False,False,False,1,False
2016-01-15,-0.021415434674966427,-0.07853634453182334,0.0003702417177746664,0.22619047619047616,0.0357142857142857,True,-0.08708826190561858,23.950000762939453,False,False,False,False,False,1,False
2016-01-19,-0.021081891265840036,-0.09061604503234066,0.07201646316642796,0.09126984126984128,0.007936507936507908,True,-0.10668471153893211,27.020000457763672,False,True,False,False,False,2,True
2016-01-20,-0.04136133512189799,-0.08837789096252424,0.22785941235834617,0.17261904761904767,0.023809523809523836,True,-0.10549543985148957,26.049999237060547,False,True,False,False,False,2,True
2016-01-21,-0.011333416954560804,-0.06664336881832711,0.05828712374011569,0.10317460317460314,0.09523809523809523,True,-0.1169584732945822,27.59000015258789,False,False,False,False,False,1,False
2016-01-22,-0.007345856285411068,-0.05528826378411089,-0.06722340538890081,-0.08730158730158732,0.02777777777777779,True,-0.11201179001875616,26.690000534057617,False,False,False,False,False,1,False
2016-01-25,-0.000904708057669068,-0.07793610933958883,-0.10621764584051885,-0.07539682539682535,0.015873015873015817,True,-0.09379438033492471,22.34000015258789,False,False,False,False,False,1,False
2016-01-26,0.011379154832879435,-0.07678874538284619,-0.136276366258394,-0.05952380952380942,0.023809523809523836,True,-0.1074929010784419,24.149999618530273,False,False,False,False,False,1,False
2016-01-27,0.013358505831066791,-0.08532670975189482,-0.1623776555802633,-0.015873015873015817,0.023809523809523836,True,-0.09531673396284301,22.5,False,True,False,False,False,2,True
2016-01-28,0.01296246764677389,-0.07845645676766222,-0.15998502706341133,-0.09523809523809523,0.019841269841269882,True,-0.1051623579110138,23.110000610351562,False,False,False,False,False,1,False
2016-01-29,0.016796080608148634,-0.06595964715699831,-0.09579227283042513,-0.11111111111111105,0.023809523809523725,True,-0.10050127157615762,22.420000076293945,False,False,False,False,False,1,False
2016-02-01,0.03202922778879702,-0.05963191281204305,-0.17267081334006762,-0.1785714285714286,0.011904761904761862,True,-0.07857367769947288,20.200000762939453,False,False,False,False,False,1,False
2016-02-02,-0.00020985701533204892,-0.06724848000556805,-0.02311113145616317,-0.11309523809523803,0.0357142857142857,True,-0.07890658790396488,19.979999542236328,False,False,False,False,False,1,False
2016-02-03,0.01685016483408397,-0.04835339631374724,-0.06317615548514166,-0.1428571428571429,0.03968253968253965,True,-0.09550658809287449,21.979999542236328,False,False,False,False,False,1,False
2016-02-04,0.01316755775716505,-0.04847015873770111,-0.025869755652647153,-0.12698412698412698,0.04761904761904756,True,-0.0900841961420713,21.649999618530273,False,False,False,False,False,1,False
2016-02-05,-0.029785296080947377,-0.0546725825790515,0.15742565731291602,0.019841269841269882,0.023809523809523725,True,-0.0886570701171403,21.84000015258789,False,False,False,False,False,1,False
2016-02-08,-0.04249913348312562,-0.04447265789804433,0.30130133111553925,0.0357142857142857,0.003968253968254065,True,-0.1060186335259724,23.3799991607666,False,False,True,False,False,2,True
2016-02-09,-0.02487370335539807,-0.03381593344159506,0.20746139528022312,0.08730158730158721,-0.00793650793650802,True,-0.11805225977506195,26.0,False,False,False,False,False,1,False
2016-02-10,-0.03152118748113797,-0.03560458767754693,0.21431877038120994,0.0714285714285714,-0.015873015873015928,True,-0.11800468890756421,26.540000915527344,False,False,False,False,False,1,False
2016-02-11,-0.04561634070150833,-0.055768167712430095,0.28846150151304095,0.13492063492063489,-0.011904761904761973,True,-0.11876582278752745,26.290000915527344,False,False,False,False,False,1,False
2016-02-12,-0.007022976313867724,-0.011651011906082198,0.08639865398940572,0.11111111111111105,-0.04365079365079361,True,-0.13022919970258762,28.139999389648438,False,False,False,False,False,1,False
2016-02-16,0.02351413283961823,-0.011201259794882623,-0.0726922842172476,0.07936507936507942,-0.03968253968253965,True,-0.1122970434877586,25.399999618530273,False,False,False,False,False,1,False
2016-02-17,0.04017679554138298,0.02699580789122269,-0.15938211392864643,-0.019841269841269882,-0.051587301587301515,True,-0.09731402345381157,24.110000610351562,False,False,False,False,False,1,False
2016-02-18,0.03681140429257046,0.021429834448891683,-0.1768733877499613,-0.03968253968253965,-0.04761904761904756,False,-0.08256894362534495,22.309999465942383,False,False,False,False,False,0,False
2016-02-19,0.049983404352699656,0.03420380388011712,-0.27043350632773433,-0.0714285714285714,-0.06349206349206349,False,-0.08632635521372845,21.639999389648438,False,False,False,False,False,0,False
2016-02-22,0.04366919855647078,0.0433339348040549,-0.2370078955974413,-0.16269841269841268,-0.059523809523809534,False,-0.08675509409715088,20.530000686645508,False,False,False,False,False,0,False
2016-02-23,0.013383895434809112,0.009447978930918755,-0.12982169178259484,-0.15476190476190477,-0.059523809523809534,False,-0.07353176682065943,19.3799991607666,False,False,False,False,False,0,False
2016-02-24,0.0016589913164322123,0.029631100571640534,-0.07126849801207413,-0.1865079365079365,-0.09126984126984117,False,-0.0852325687332488,20.979999542236328,False,False,False,False,False,0,False
2016-02-25,0.017960057121671147,0.028076135100080668,-0.11691307073266866,-0.25396825396825395,-0.09523809523809523,False,-0.08104693346939407,20.719999313354492,False,False,False,False,False,0,False
2016-02-26,0.016093815288715563,0.036995380039602344,-0.03507068663526525,-0.2579365079365079,-0.1071428571428571,False,-0.0699167243628015,19.110000610351562,False,False,False,False,False,0,False
2016-02-29,-0.006263341739076944,0.023531681515311043,0.06037152357893416,-0.16269841269841268,-0.08730158730158732,False,-0.07205749926819005,19.809999465942383,False,False,False,False,False,0,False
2016-03-01,0.030105931720125323,0.022661643461195702,-0.15633931605640294,-0.23809523809523814,-0.09126984126984128,False,-0.07933455397546052,20.549999237060547,False,False,False,False,False,0,False
2016-03-02,0.03002057199413044,0.02762711229219672,-0.175193015495275,-0.19841269841269837,-0.08333333333333337,False,-0.05769264290773746,17.700000762939453,False,False,False,False,False,0,False
2016-03-03,0.021683419581393082,0.05058881473207388,-0.12611197124225382,-0.21230158730158732,-0.12698412698412698,False,-0.053459436776385094,17.09000015258789,False,False,False,False,False,0,False
2016-03-04,0.027372488541048456,0.04772616560542242,-0.14891463579605335,-0.16666666666666663,-0.11111111111111116,False,-0.04974933845152363,16.700000762939453,False,False,False,False,False,0,False
2016-03-07,0.03631950396712513,0.046920458873213944,-0.15571771164934334,-0.09920634920634919,-0.12301587301587302,False,-0.046657403800156705,16.860000610351562,False,False,False,False,False,0,False
2016-03-08,0.0014639271136525078,0.055600107308411584,0.05480221873128355,-0.11111111111111116,-0.1428571428571429,False,-0.04589644165617712,17.350000381469727,False,False,False,False,False,0,False
2016-03-09,0.001909517067901989,0.07528820057147456,0.07314218776122816,-0.11111111111111105,-0.1626984126984128,False,-0.05631317361829602,18.670000076293945,False,False,False,False,False,0,False
2016-03-10,-0.0012011118688594058,0.07609336723676696,0.0808382282902047,-0.059523809523809534,-0.15873015873015872,False,-0.05165200141544801,18.34000015258789,False,False,False,False,False,0,False
2016-03-11,0.01162467177203963,0.09440250492513536,-0.02135234859544033,-0.1785714285714286,-0.12698412698412698,False,-0.05089069579950101,18.049999237060547,False,False,False,False,False,0,False
2016-03-14,0.009521942695546404,0.10740493636097437,-0.02478387871593557,-0.16666666666666663,-0.19444444444444442,False,-0.035575109033029406,16.5,False,False,False,False,False,0,False
2016-03-15,0.019001686264532802,0.0832660411166728,-0.09801820654675197,-0.06746031746031744,-0.2142857142857143,False,-0.03681152224801032,16.920000076293945,False,False,False,False,False,0,False
2016-03-16,0.01986145738214118,0.07145075593449124,-0.18266086987992858,-0.2182539682539683,-0.23809523809523814,False,-0.03838153261141819,16.84000015258789,False,False,False,False,False,0,False
2016-03-17,0.02550854188604279,0.06091862912001944,-0.19999998943297115,-0.24801587301587297,-0.23015873015873023,False,-0.032816428058122016,14.989999771118164,False,False,False,False,False,0,False
2016-03-18,0.013188730286107342,0.06946767733868264,-0.15030300255977747,-0.29563492063492064,-0.23015873015873012,False,-0.026680301358869563,14.4399995803833,False,False,False,False,False,0,False
2016-03-21,0.015928827848663785,0.07148798189301209,-0.18498818559854846,-0.37103174603174605,-0.24206349206349204,False,-0.022855569264857545,14.020000457763672,False,False,False,False,False,0,False
2016-03-22,0.01704075436653918,0.05562731290794498,-0.1585510719774924,-0.3611111111111111,-0.2579365079365079,False,-0.02146905880008243,13.789999961853027,False,False,False,False,False,0,False
2016-03-23,0.004515248663616633,0.06207393602456657,-0.0033355698130963507,-0.26587301587301587,-0.2857142857142857,False,-0.02199482851432144,14.170000076293945,False,False,False,False,False,0,False
2016-03-24,-0.002259977221137577,0.05676780856683017,0.020775637081209553,-0.2599206349206349,-0.26587301587301587,False,-0.028449353727439397,14.9399995803833,False,False,False,False,False,0,False
2016-03-28,-0.00557778244108853,0.04473884988553811,0.08701849311844412,-0.1071428571428571,-0.3253968253968254,False,-0.028879981706683044,14.739999771118164,False,False,False,False,False,0,False
2016-03-29,0.0021988004484825296,0.056835455536177415,0.0021754701272065358,-0.3373015873015873,-0.24603174603174605,False,-0.0283058683130194,15.239999771118164,False,False,False,False,False,0,False
2016-03-30,0.007137102537780882,0.06986234677346403,-0.04304866996421264,-0.3611111111111111,-0.3055555555555555,False,-0.019317464527717876,13.819999694824219,False,False,False,False,False,0,False
2016-03-31,0.011367392616250305,0.04275387061326463,-0.06626504678206724,-0.11904761904761901,-0.5238095238095237,False,-0.01501470532294824,13.5600004196167,False,False,False,False,False,0,False
2016-04-01,0.018708685557117466,0.045162178770858485,-0.11126183277572932,-0.17857142857142858,-0.4801587301587301,False,-0.017405356084687518,13.949999809265137,False,False,False,False,False,0,False
2016-04-04,0.014809998357213638,0.03771032221551818,-0.07349080724276857,0.01785714285714285,-0.44047619047619047,False,-0.010711602646211071,13.100000381469727,False,False,False,False,False,0,False
2016-04-05,-0.004534264451857006,0.02401368134031312,0.1157742703908271,0.21626984126984125,-0.34523809523809523,False,-0.013915079819021181,14.119999885559082,False,False,False,False,False,0,False
2016-04-06,0.0019413430041606006,0.0343714582735406,0.039085524820815065,0.007936507936507964,-0.23015873015873017,False,-0.02376413848686687,15.420000076293945,False,False,False,False,False,0,False
2016-04-07,-0.007639024584631171,0.03327560798153084,0.1584229439687277,0.14285714285714285,-0.12698412698412698,False,-0.013102511011925944,14.09000015258789,False,False,False,False,False,0,False
2016-04-08,-0.011695560764576896,0.030969766634327156,0.17251902361807137,0.07738095238095238,-0.15079365079365079,False,-0.024911420726283495,16.15999984741211,False,False,False,False,False,0,False
2016-04-11,-0.010812078409011883,0.02772492945657601,0.15155809919739394,0.09523809523809523,-0.09920634920634921,False,-0.022281885211153263,15.359999656677246,False,False,False,False,False,0,False
2016-04-12,0.008472577830071826,0.02082298481865652,-0.03696496057094789,0.13888888888888887,-0.24603174603174605,False,-0.024576707293962108,16.260000228881836,False,False,False,False,False,0,False
2016-04-13,0.007654704166657256,0.0324582574223391,-0.01774308000657354,0.04166666666666666,-0.08333333333333334,False,-0.015492904169689625,14.850000381469727,False,False,False,False,False,0,False
2016-04-14,0.019906707398154477,0.03419330642568852,-0.15099007446921764,-0.06349206349206352,0.15476190476190477,False,-0.005548102690905332,13.84000015258789,False,False,False,False,False,0,False
2016-04-15,0.016039197305040442,0.02710587458195013,-0.11328123763087183,0.05158730158730157,0.1468253968253968,False,-0.005500617691399534,13.720000267028809,False,False,False,False,False,0,False
2016-04-18,0.025585656074245122,0.027802210308361497,-0.17896677776444436,-0.1388888888888889,0.11507936507936509,False,-0.006600071459342827,13.619999885559082,False,False,False,False,False,0,False
2016-04-19,0.019327965045306872,0.027008477969196143,-0.1084175467335724,-0.30952380952380953,0.031746031746031744,False,0.0,13.350000381469727,False,False,False,False,False,0,False
2016-04-20,0.010095956617858448,0.02653048384052359,-0.040462457618686276,-0.14682539682539683,-0.019841269841269854,False,0.0,13.239999771118164,False,False,False,False,False,0,False
2016-04-21,0.004615116022450572,0.02155810773935185,0.016763814705532454,-0.2638888888888889,-0.003968253968253954,False,0.0,13.279999732971191,False,False,False,False,False,0,False
2016-04-22,0.005726982293939198,0.028344858989393096,-0.02936854786279275,-0.3115079365079365,-0.06349206349206349,False,-0.005378568508681791,13.949999809265137,False,False,False,False,False,0,False
2016-04-25,-0.003010847014774831,0.027028716596638303,0.054681612088161025,-0.24206349206349204,-0.06746031746031744,False,-0.005378568508681791,13.220000267028809,False,False,False,False,False,0,False
2016-04-26,-0.004668965183241003,0.027947076295192108,0.05438068576099386,-0.11706349206349204,0.05952380952380952,False,-0.007091839063697036,14.079999923706055,False,False,False,False,False,0,False
2016-04-27,-0.003569641344991714,0.02062199408518617,0.03689764568111564,-0.031746031746031744,-0.09523809523809525,False,-0.005616470512204819,13.960000038146973,False,False,False,False,False,0,False
2016-04-28,-0.007273719561588066,0.0069409398108697395,0.09103946058265744,0.21031746031746032,0.011904761904761918,False,-0.003569641344991714,13.770000457763672,False,False,False,False,False,0,False
2016-04-29,-0.012632985752255577,0.003941594765886514,0.18759451529071014,0.2777777777777778,0.031746031746031744,False,-0.012613165871294907,15.220000267028809,False,False,False,True,False,1,False
2016-05-02,-0.003067722082906843,0.00507445596481837,0.04261366368756336,0.18253968253968256,0.043650793650793634,False,-0.017943606881599683,15.699999809265137,False,False,False,False,False,0,False
2016-05-03,-0.013210524542157764,-0.0004361822825700301,0.11747853430095301,0.31547619047619047,0.07539682539682538,False,-0.010137805355299734,14.680000305175781,False,False,False,True,False,1,False
2016-05-04,-0.02073104275648885,0.004015909535298068,0.16557724789409045,0.33531746031746035,0.031746031746031744,False,-0.018752798532820858,15.600000381469727,False,False,False,True,False,1,False
2016-05-05,-0.011954761611227993,-0.007024505111459911,0.045335057048458305,0.2222222222222222,-0.15476190476190477,False,-0.024226681714132225,16.049999237060547,False,False,False,False,False,0,False
2016-05-06,-0.0029564279414647787,0.008678836211337693,-0.062420353767010606,0.21626984126984128,-0.14285714285714285,False,-0.02441714009136875,15.90999984741211,False,False,False,False,False,0,False
2016-05-09,-0.010001899045563367,0.006796856536187779,-0.00749322943220776,0.04365079365079361,-0.15476190476190477,False,-0.02084698584230904,14.720000267028809,False,False,False,False,False,0,False
2016-05-10,0.01110768254514749,0.02171350178105369,-0.1262820653112836,-0.0892857142857143,-0.09126984126984126,False,-0.02003830709515586,14.569999694824219,False,False,False,False,False,0,False
