universe_path,universe,sleeve,base_vol_weight,base_trend_weight,stress_k,stress_variant,vix_weight,drawdown_weight,cost_bps,cagr,sharpe,max_dd,volatility,turnover_sum,avg_gross,max_gross,n_rebalances,passes_max_gross,passes_full_period_dd,passes_full_period_sharpe
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_50_50_k_20,0.5,0.5,0.2,vix_only,1.0,0.0,10.0,0.2383932079720521,1.4595862549330494,-0.284414748524093,0.16332930456582512,235.6441605917771,1.1418588606216904,1.35,4515,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_50_50_k_30,0.5,0.5,0.3,vix_only,1.0,0.0,10.0,0.23623563819386084,1.6207170238279462,-0.2516594998110373,0.14575995360121508,278.4761433249223,1.1503892104382347,1.3750000000000002,3830,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_50_50_k_40,0.5,0.5,0.4,vix_only,1.0,0.0,10.0,0.22398048340758892,1.5936560661516186,-0.2507564368332661,0.14054505747181692,284.8196728122666,1.1558963922095822,1.3750000000000002,3079,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_40_60_k_20,0.4,0.6,0.2,vix_only,1.0,0.0,10.0,0.20818037254942934,1.5145664595499375,-0.25092650837834907,0.13745212119070124,214.87088274319441,1.1654715160386826,1.3750000000000002,3547,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_40_60_k_30,0.4,0.6,0.3,vix_only,1.0,0.0,10.0,0.1995086660889307,1.4842887145329948,-0.2507044024167673,0.13441365155949633,214.824871516694,1.1698297930907369,1.3750000000000002,2605,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_40_60_k_40,0.4,0.6,0.4,vix_only,1.0,0.0,10.0,0.19510640108821464,1.4652356976395733,-0.2507044024167673,0.13315700771044686,209.39947720349824,1.172326387502495,1.3750000000000002,2132,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_60_40_k_20,0.6,0.4,0.2,drawdown_only,0.0,1.0,10.0,0.24355776157192865,1.1370575150485975,-0.3770979067366397,0.21420003680422361,159.3034937333892,1.1009298350276517,1.2910396263369248,4093,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_60_40_k_30,0.6,0.4,0.3,drawdown_only,0.0,1.0,10.0,0.24731264581972057,1.2574714339281599,-0.3370793950521277,0.19667456384846171,178.69262471376427,1.1022286371521113,1.336559439505387,4093,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_60_40_k_40,0.6,0.4,0.4,drawdown_only,0.0,1.0,10.0,0.25064956689898565,1.358713860150145,-0.3038858803858906,0.18447560906700958,195.752423600203,1.1041784327061848,1.375,4013,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_50_50_k_20,0.5,0.5,0.2,drawdown_only,0.0,1.0,10.0,0.22627457465395162,1.2710053839863968,-0.31914562351648323,0.17802802215067043,157.44542779463745,1.125675582527107,1.3410396263369246,4093,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_50_50_k_30,0.5,0.5,0.3,drawdown_only,0.0,1.0,10.0,0.22906595686394127,1.3810526821491076,-0.28697919343046774,0.16586330110701003,174.051086138431,1.1276030002606068,1.375,3947,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_50_50_k_40,0.5,0.5,0.4,drawdown_only,0.0,1.0,10.0,0.230219719792363,1.4405715344001089,-0.27646996133406565,0.15981137645360488,186.04947056414983,1.1296649407905204,1.3750000000000002,3741,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_40_60_k_20,0.4,0.6,0.2,drawdown_only,0.0,1.0,10.0,0.20728613838680232,1.393004921546258,-0.2703291137484304,0.14880502945869806,152.7376880557587,1.1509942405638591,1.375,3877,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_40_60_k_30,0.4,0.6,0.3,drawdown_only,0.0,1.0,10.0,0.20630523472234552,1.428966572910492,-0.26428665153115205,0.14437373038205292,162.4032113497372,1.1528556536265493,1.3750000000000002,3504,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_drawdown_only_40_60_k_40,0.4,0.6,0.4,drawdown_only,0.0,1.0,10.0,0.20562836936638895,1.4487177050204085,-0.2594066958761011,0.14193819034156982,170.6707392268534,1.154763450426214,1.3750000000000002,3217,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_60_40_k_20,0.6,0.4,0.2,weighted_50_50,0.5,0.5,10.0,0.2504096574930328,1.2157106210595843,-0.36118384766775646,0.20597801249345155,196.49989570187688,1.1090214740749433,1.2944474119984524,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_60_40_k_30,0.6,0.4,0.3,weighted_50_50,0.5,0.5,10.0,0.25741960108503714,1.3996812699289678,-0.3117019689139786,0.18391301406648164,234.60257301340684,1.1143660957230488,1.3416711179976786,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_60_40_k_40,0.6,0.4,0.4,weighted_50_50,0.5,0.5,10.0,0.2602526156375724,1.566561813095234,-0.2726176221963874,0.16612980953707904,271.26833611117934,1.119758863442179,1.375,4461,True,True,True
