date,variant,gross_before,gross_after,scale,projection_reason
2008-08-08,b3_every_2_beta_projection,0.5983256334145126,0.7440541069916763,1.0,held
2008-08-11,b3_every_2_beta_projection,0.5983256334145126,0.7440541069916763,1.0,held
2008-08-12,b3_every_2_beta_projection,0.5983256334145126,0.7440541069916763,1.0,held
2008-08-13,b3_every_2_beta_projection,0.5983256334145126,0.7440541069916763,1.0,held
2008-08-14,b3_every_2_beta_projection,0.5983256334145126,0.7440541069916763,1.0,held
2008-08-15,b3_every_2_beta_projection,0.5983256334145126,0.7440541069916763,1.0,held
2008-08-18,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,0.8695454852326978,beta_down
2008-08-19,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-20,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-21,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-22,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-25,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-26,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-27,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-28,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-08-29,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-02,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-03,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-04,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-05,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-08,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-09,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-10,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-11,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-12,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-15,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-16,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-17,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-18,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-19,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-22,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-23,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-24,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-25,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-26,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-29,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-09-30,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-01,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-02,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-03,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-06,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-07,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-08,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-09,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-10,b3_every_2_beta_projection,1.3390533759516845,1.1643678175443897,1.0,held
2008-10-13,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.1365041180987814,beta_up
2008-10-14,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-15,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-16,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-17,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-20,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-21,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-22,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-23,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-24,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-27,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-28,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-29,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-30,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-10-31,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-03,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-04,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-05,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-06,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-07,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-10,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-11,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-12,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-13,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-14,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-17,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-18,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-19,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-20,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-21,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-24,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-25,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-26,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-11-28,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-12-01,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-12-02,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-12-03,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-12-04,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-12-05,b3_every_2_beta_projection,0.9764419946794965,1.1097303480378367,1.0,held
2008-12-08,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.4483064973407394,beta_up
2008-12-09,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-10,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-11,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-12,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-15,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-16,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-17,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-18,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-19,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-22,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-23,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-24,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-26,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-29,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-30,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2008-12-31,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-02,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-05,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-06,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-07,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-08,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-09,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-12,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-13,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-14,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-15,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-16,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-20,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-21,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-22,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-23,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-26,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-27,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-28,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-29,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-01-30,b3_every_2_beta_projection,0.7417649451464927,1.0743029895552627,1.0,held
2009-02-02,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.1019216214967058,beta_up
2009-02-03,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-04,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-05,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-06,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-09,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-10,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-11,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-12,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-13,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-17,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-18,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-19,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-20,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-23,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-24,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-25,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-26,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-02-27,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-02,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-03,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-04,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-05,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-06,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-09,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-10,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-11,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-12,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-13,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-16,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-17,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-18,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-19,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-20,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-23,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-24,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-25,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-26,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-27,b3_every_2_beta_projection,0.9635088842458116,1.0617112720546271,1.0,held
2009-03-30,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,none
2009-03-31,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-01,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-02,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-03,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-06,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-07,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-08,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-09,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-13,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-14,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-15,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-16,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-17,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-20,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-21,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-22,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-23,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-24,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-27,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-28,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-29,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-04-30,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-01,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-04,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-05,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-06,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-07,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-08,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-11,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-12,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-13,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-14,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-15,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-18,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-19,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-20,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-21,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-22,b3_every_2_beta_projection,0.8433242983973014,0.8433242983973014,1.0,held
2009-05-26,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,0.8886433787587423,beta_down
2009-05-27,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-05-28,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-05-29,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-01,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-02,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-03,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-04,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-05,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-08,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-09,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-10,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-11,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-12,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-15,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-16,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-17,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-18,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-19,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-22,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-23,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-24,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-25,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-26,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-29,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-06-30,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-01,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-02,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-06,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-07,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-08,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-09,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-10,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-13,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-14,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-15,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-16,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-17,b3_every_2_beta_projection,0.6673737265563934,0.5930572432618862,1.0,held
2009-07-20,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,0.7954203488310633,beta_down
2009-07-21,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-22,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-23,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-24,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-27,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-28,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-29,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-30,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-07-31,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-03,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-04,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-05,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-06,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-07,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-10,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-11,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-12,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-13,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-14,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-17,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-18,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-19,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-20,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-21,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-24,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-25,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-26,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-27,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-28,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-08-31,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-01,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-02,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-03,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-04,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-08,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-09,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-10,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-11,b3_every_2_beta_projection,0.7387234798248536,0.587595688011982,1.0,held
2009-09-14,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,0.9399774731916539,beta_down
2009-09-15,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-16,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-17,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-18,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-21,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-22,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-23,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-24,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-25,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-28,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-29,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-09-30,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-01,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-02,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-05,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-06,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-07,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-08,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-09,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-12,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-13,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-14,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-15,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-16,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-19,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-20,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-21,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-22,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-23,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-26,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-27,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-28,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-29,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-10-30,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-11-02,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-11-03,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-11-04,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-11-05,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-11-06,b3_every_2_beta_projection,1.0563329938257369,0.992929218385291,1.0,held
2009-11-09,b3_every_2_beta_projection,1.0699593292441578,0.8873547798465357,0.829335055635603,beta_down
2009-11-10,b3_every_2_beta_projection,1.0699593292441578,0.8873547798465357,1.0,held
