date,stress_score,vol_sleeve_weight,trend_sleeve_weight,gross_target,selected_names
2013-08-19,0.21501369673354329,0.435495890979937,0.564504109020063,0.9021440949647908,21
2013-08-20,0.20017216467461424,0.4399483505976157,0.5600516494023843,0.9029159218807666,21
2013-08-21,0.2617038236024103,0.42148885291927696,0.578511147080723,0.8997159968085735,21
2013-08-22,0.18854827300483837,0.44343551809854853,0.5565644819014515,0.9035204169169596,21
2013-08-23,0.14390126889926358,0.4568296193302209,0.5431703806697791,0.9058422634318305,21
2013-08-26,0.20004606422968824,0.4399861807310935,0.5600138192689065,0.90292247967528,21
2013-08-27,0.32230693185770615,0.40330792044268815,0.5966920795573118,0.8965643605787346,21
2013-08-28,0.3002830972875678,0.4099150708137297,0.5900849291862703,0.8977096997692399,21
2013-08-29,0.3195734620046551,0.4041279613986035,0.5958720386013965,0.8967065133968006,21
2013-08-30,0.3320845575282705,0.40037463274151885,0.5996253672584811,0.8960558797401719,21
2013-09-03,0.30155584597577734,0.40953324620726683,0.5904667537927332,0.8976435110704635,21
2013-09-04,0.2510941368638969,0.42467175894083087,0.5753282410591691,0.9002677485928465,21
2013-09-05,0.24706237007607984,0.42588128897717603,0.574118711022824,0.9004774187342727,21
2013-09-06,0.24826803866023187,0.4255195884019305,0.5744804115980695,0.9004147185048553,21
2013-09-09,0.22482823655127043,0.4325515290346189,0.5674484709653811,0.9132849594855403,21
2013-09-10,0.1517271892541693,0.4544818432237492,0.5455181567762508,0.9166362560009222,21
2013-09-11,0.10985344540134905,0.46704396637959533,0.5329560336204047,0.9185559457598067,21
2013-09-12,0.13904285871639227,0.4582871423850823,0.5417128576149177,0.9172177654909088,21
2013-09-13,0.1288897834018871,0.4613330649794338,0.5386669350205662,0.9176832303122762,21
2013-09-16,0.13272853011785737,0.46018144096464275,0.5398185590353572,0.9175072440717456,21
2013-09-17,0.1359126984126984,0.4592261904761905,0.5407738095238095,0.9173612667909068,21
2013-09-18,0.08085317460317461,0.47574404761904765,0.5242559523809524,0.919885454844349,21
2013-09-19,0.058348638317924556,0.4824954085046226,0.5175045914953774,0.9209171688460177,21
2013-09-20,0.06799766448038999,0.479600700655883,0.520399299344117,0.9204748120132397,21
2013-09-23,0.14707193438419777,0.45587841968474063,0.5441215803152594,0.916849674823235,21
2013-09-24,0.14102249754873641,0.45769325073537903,0.542306749264621,0.9171270095172824,21
2013-09-25,0.140804388603088,0.45775868341907355,0.5422413165809264,0.9171370086592451,21
2013-09-26,0.13848144300115497,0.4584555670996535,0.5415444329003465,0.9172435034331098,21
2013-09-27,0.22440382524104532,0.43267885242768644,0.5673211475723136,0.9133044165001469,21
2013-09-30,0.2951186289634649,0.41146441131096056,0.5885355886890394,0.9100625166360079,21
2013-10-01,0.2271871613083583,0.4318438516074925,0.5681561483925075,0.913176815257642,21
2013-10-02,0.28528212627112487,0.4144153621186626,0.5855846378813374,0.9105134682764466,21
2013-10-03,0.35841657329058824,0.3924750280128235,0.6075249719871765,0.9071606405603866,21
2013-10-04,0.30247475313837463,0.4092575740584876,0.5907424259415124,0.9097252772362238,21
2013-10-07,0.428211641051039,0.3715365076846884,0.6284634923153116,1.050705055805747,21
2013-10-08,0.46295642770087064,0.36111307168973883,0.6388869283102612,1.051546028925545,21
2013-10-09,0.4538586334561605,0.36384240996315187,0.6361575900368481,1.0513258232156537,21
2013-10-10,0.27893150802807,0.416320547591579,0.583679452408421,1.0470918351963525,21
2013-10-11,0.2321714537518253,0.4303485638744524,0.5696514361255476,1.0459600409757424,21
2013-10-14,0.2404712962706326,0.4278586111188102,0.5721413888811898,1.0461609328254238,21
2013-10-15,0.38937753997160557,0.3831867380085183,0.6168132619914817,1.04976510370679,21
2013-10-16,0.15314624537212215,0.45405612638836335,0.5459438736116367,1.0440472913968326,21
2013-10-17,0.07142857142857142,0.47857142857142854,0.5214285714285715,1.042069372582953,21
2013-10-18,0.05109126984126984,0.48467261904761905,0.515327380952381,1.041577122504214,21
2013-10-21,0.05803571428571429,0.4825892857142857,0.5174107142857143,1.0417452078969542,21
2013-10-22,0.0625,0.48124999999999996,0.51875,1.0418532627922872,21
2013-10-23,0.07891416879915521,0.4763257493602534,0.5236742506397466,1.0422505562015985,21
2013-10-24,0.0639790902298493,0.48080627293104516,0.5191937270689548,1.0418890631308413,21
