sleeve,universe,blend_vol_top_10_defensive_stability_top_30_beta_0_6_40_60,blend_vol_top_10_defensive_stability_top_30_beta_0_6_50_50,blend_vol_top_10_defensive_stability_top_30_beta_0_6_60_40,blend_vol_top_10_defensive_stability_top_30_beta_0_6_70_30,blend_vol_top_10_defensive_stability_top_30_beta_0_8_40_60,blend_vol_top_10_defensive_stability_top_30_beta_0_8_50_50,blend_vol_top_10_defensive_stability_top_30_beta_0_8_60_40,blend_vol_top_10_defensive_stability_top_30_beta_0_8_70_30,blend_vol_top_10_defensive_stability_top_30_equal_weight_40_60,blend_vol_top_10_defensive_stability_top_30_equal_weight_50_50,blend_vol_top_10_defensive_stability_top_30_equal_weight_60_40,blend_vol_top_10_defensive_stability_top_30_equal_weight_70_30,blend_vol_top_10_defensive_stability_top_50_beta_0_6_40_60,blend_vol_top_10_defensive_stability_top_50_beta_0_6_50_50,blend_vol_top_10_defensive_stability_top_50_beta_0_6_60_40,blend_vol_top_10_defensive_stability_top_50_beta_0_6_70_30,blend_vol_top_10_defensive_stability_top_50_beta_0_8_40_60,blend_vol_top_10_defensive_stability_top_50_beta_0_8_50_50,blend_vol_top_10_defensive_stability_top_50_beta_0_8_60_40,blend_vol_top_10_defensive_stability_top_50_beta_0_8_70_30,blend_vol_top_10_defensive_stability_top_50_equal_weight_40_60,blend_vol_top_10_defensive_stability_top_50_equal_weight_50_50,blend_vol_top_10_defensive_stability_top_50_equal_weight_60_40,blend_vol_top_10_defensive_stability_top_50_equal_weight_70_30,blend_vol_top_20_defensive_stability_top_30_beta_0_6_40_60,blend_vol_top_20_defensive_stability_top_30_beta_0_6_50_50,blend_vol_top_20_defensive_stability_top_30_beta_0_6_60_40,blend_vol_top_20_defensive_stability_top_30_beta_0_6_70_30,blend_vol_top_20_defensive_stability_top_30_beta_0_8_40_60,blend_vol_top_20_defensive_stability_top_30_beta_0_8_50_50,blend_vol_top_20_defensive_stability_top_30_beta_0_8_60_40,blend_vol_top_20_defensive_stability_top_30_beta_0_8_70_30,blend_vol_top_20_defensive_stability_top_30_equal_weight_40_60,blend_vol_top_20_defensive_stability_top_30_equal_weight_50_50,blend_vol_top_20_defensive_stability_top_30_equal_weight_60_40,blend_vol_top_20_defensive_stability_top_30_equal_weight_70_30,blend_vol_top_20_defensive_stability_top_50_beta_0_6_40_60,blend_vol_top_20_defensive_stability_top_50_beta_0_6_50_50,blend_vol_top_20_defensive_stability_top_50_beta_0_6_60_40,blend_vol_top_20_defensive_stability_top_50_beta_0_6_70_30,blend_vol_top_20_defensive_stability_top_50_beta_0_8_40_60,blend_vol_top_20_defensive_stability_top_50_beta_0_8_50_50,blend_vol_top_20_defensive_stability_top_50_beta_0_8_60_40,blend_vol_top_20_defensive_stability_top_50_beta_0_8_70_30,blend_vol_top_20_defensive_stability_top_50_equal_weight_40_60,blend_vol_top_20_defensive_stability_top_50_equal_weight_50_50,blend_vol_top_20_defensive_stability_top_50_equal_weight_60_40,blend_vol_top_20_defensive_stability_top_50_equal_weight_70_30,defensive_stability_top_30_beta_0_6,defensive_stability_top_30_beta_0_8,defensive_stability_top_30_equal_weight,defensive_stability_top_50_beta_0_6,defensive_stability_top_50_beta_0_8,defensive_stability_top_50_equal_weight,vol_top_10,vol_top_20
blend_vol_top_10_defensive_stability_top_50_equal_weight_40_60,sp100_sample,0.9819549754727546,0.9916673151924421,0.9949520447818889,0.993931140909836,0.9930794052863429,0.9962986709174352,0.9961437857567874,0.9935924419225964,0.9979642799163049,0.9983248094757481,0.9965791618248268,0.9932891913082451,0.9820724556107419,0.9916296141265942,0.9948706309867698,0.9938582523659644,0.9943379856210383,0.9969886671883,0.99648443947458,0.9937331858828388,1.0,0.9990358591821052,0.9964994049241621,0.9928333638288577,0.9545787449334425,0.9704695029474273,0.9811997905755933,0.987833960867942,0.9754074732425083,0.9824269932528307,0.9872819303329128,0.9903251795926398,0.9861714424474431,0.9893339675848173,0.9914010487341933,0.9925228382602151,0.9549697345279854,0.9705756303115131,0.9811608984289055,0.9877428140049075,0.9773796917875508,0.9836789456579772,0.9880170871110858,0.9907082446008731,0.9905777899348616,0.992192435692242,0.9930956624136877,0.9933916407065058,0.8164603231600945,0.9174800481751952,0.9590555416377392,0.8205242655666416,0.9252148762679475,0.9744066011703604,0.9780664130479617,0.9914912918473157
blend_vol_top_10_defensive_stability_top_50_equal_weight_50_50,sp100_sample,0.9767689864672738,0.9895695008535261,0.9955414450526803,0.9968482259269004,0.9901406018333928,0.9957839757320924,0.9977939961352366,0.9971719522931292,0.9962818887508114,0.99871889768204,0.9988564416980663,0.9972724465576033,0.9769827488336102,0.9895946018831383,0.9954987320997903,0.9967973820342356,0.9915012251051,0.996542795481119,0.9981780166647058,0.9973375208748878,0.9990358591821052,1.0,0.9992088081372736,0.9971226812365174,0.9429515347514976,0.9609820199961792,0.9736944254269865,0.9821498756006262,0.9666990882630343,0.9751900923660693,0.9814311410257395,0.9857758790954696,0.9790786680812877,0.9833647455002581,0.9865021766358489,0.9886420388189056,0.9434811950093236,0.9611906967060743,0.9737277041770156,0.9821060555110596,0.9688162542304385,0.9765537978772831,0.9822483343947109,0.9862149992542166,0.9842482093896853,0.9868485521585592,0.988687236223433,0.9898705755383608,0.7952020176045671,0.9021052293921072,0.946943309264343,0.7995836072871177,0.910134184851646,0.963598371014079,0.986267831443288,0.9903665549984986
blend_vol_top_10_defensive_stability_top_50_equal_weight_60_40,sp100_sample,0.9704449449432889,0.9860217879446921,0.9944181903631683,0.9978314902056852,0.9858300700822141,0.993660096063656,0.9976280000202395,0.9987547815253104,0.993099342052579,0.9974134167774144,0.9992567512949311,0.999220868736195,0.970745575393211,0.9861037408136474,0.9944106083468259,0.9978007016215221,0.9872808710800612,0.9944800011712362,0.998050668126031,0.9989425635982833,0.9964994049241621,0.9992088081372736,1.0,0.9993486202993862,0.9308485607800553,0.9507874519684393,0.9652743345497,0.9753656419514819,0.9572008032574142,0.9670107186887996,0.9744970834125313,0.9800136328028695,0.9710233883617497,0.976320178634484,0.9804220377096647,0.9834806293755926,0.9315029637662146,0.9510886827295725,0.9653729389030242,0.9753647690380244,0.9594457555870942,0.9684733934238104,0.9753872349820703,0.9805028034272782,0.9768757162442937,0.9803646922498642,0.9830477643488037,0.9850330112211633,0.7746199971761146,0.8866752186922907,0.9343942995745934,0.7792820559141319,0.8949572645721294,0.952202957509613,0.9920558871059781,0.9876990448601017
blend_vol_top_10_defensive_stability_top_50_equal_weight_70_30,sp100_sample,0.9633777818493756,0.9814524933024155,0.9920373145462674,0.9973573633811981,0.9805688679115284,0.990372306635944,0.9961113306864119,0.9988234264296397,0.9888517023356607,0.9948630903562751,0.9982517087846003,0.9996206088278564,0.9637568234061356,0.9815859204354751,0.9920616201816674,0.997344814833152,0.9820995082120362,0.9912465169633264,0.9965684882492848,0.9990311075527243,0.9928333638288577,0.9971226812365174,0.9993486202993862,1.0,0.9185919026866773,0.9402351497565545,0.9563123287069968,0.9678741697385349,0.9472715157458937,0.9582647582968626,0.9668708525593355,0.9734431316766886,0.9623845343837303,0.9685911770355871,0.9735625264862835,0.9774505709940939,0.9193585992289166,0.9406199501618396,0.9564700734862908,0.96791226762525,0.9496293454468946,0.959815233345198,0.9678259863941878,0.9739770475024428,0.9688483987045392,0.9731389293594985,0.9765845122138673,0.9792946792412525,0.7548835061544045,0.8714601451460153,0.9217280603906979,0.7597936744518571,0.8799605008039582,0.9405590883973899,0.9959494623463245,0.9839261359700793
blend_vol_top_20_defensive_stability_top_30_beta_0_6_40_60,sp100_sample,0.9865135496826511,0.9728392985587733,0.955953555601354,0.9375952881135095,0.9711501587675606,0.9581498766550806,0.9436361557082243,0.92838932071756,0.9581575763388955,0.9466506894896091,0.9342449075059492,0.9213825557649569,0.9814484372443286,0.9688698919156695,0.9530041084701388,0.9355547470413658,0.9697695654296818,0.9568496137274699,0.9425363618167406,0.9275514535903646,0.9545787449334425,0.9429515347514976,0.9308485607800553,0.9185919026866773,1.0,0.9977921185728105,0.9919597592708957,0.9835392466992793,0.9888397241681122,0.9850407654213358,0.9797923155713018,0.973424379188666,0.9784559453430917,0.9751875550010981,0.9711736467971634,0.96655199383203,0.9945441954991102,0.993317304569026,0.9884809951270142,0.9810275600874921,0.9877169052353977,0.9838508146287166,0.978681656619205,0.972501126783417,0.976749577592689,0.9730883826786125,0.9690146562794191,0.9646162993684151,0.9467310225410773,0.9812242538882694,0.9806937188823007,0.9389709172347549,0.9827819086578271,0.9849709761026182,0.8828422015738332,0.9501675151016666
blend_vol_top_20_defensive_stability_top_30_beta_0_6_50_50,sp100_sample,0.9909015851414903,0.982296066961056,0.9697541819394035,0.9551086355363855,0.982084451572355,0.9724091083083785,0.9608193197080379,0.9481419819490736,0.9728287415920834,0.9637285612198547,0.9534709496603024,0.942526168071082,0.9870064148678312,0.9792145763256198,0.9674528541568059,0.9535130959224047,0.9812650832118202,0.9715309129368923,0.9600243617657821,0.9475109027037766,0.9704695029474273,0.9609820199961792,0.9507874519684393,0.9402351497565545,0.9977921185728105,1.0,0.9981746318591701,0.9933684554654311,0.994295418962618,0.9931287387561416,0.9903235009037831,0.9862182761877963,0.9882742533141134,0.9867044018522189,0.9842892966678024,0.9811711214835146,0.9936426554779418,0.9965459293414148,0.9954605492989156,0.9913937684254682,0.993821302554824,0.9924461193560778,0.9895929840176103,0.9855617249784548,0.987915105884017,0.9856924145891726,0.9829710494749134,0.9798440912602567,0.9232535898754667,0.9742142630968691,0.9826586776936355,0.9181722525324096,0.9771121163495249,0.9894203813024588,0.9086091451780853,0.9687737052173184
blend_vol_top_20_defensive_stability_top_30_beta_0_6_60_40,sp100_sample,0.9910936053986965,0.9871303025967261,0.9785865595797933,0.9673732972462858,0.9882630785500449,0.9816483400532614,0.972761841004252,0.9624696574913798,0.9824409548173263,0.9755641840623999,0.9672993200619069,0.9581402246947467,0.9882772473528683,0.984868046054441,0.9768834174335629,0.9661885335711528,0.9879571983268249,0.9811573161306962,0.9722471314170684,0.9620290388674687,0.9811997905755933,0.9736944254269865,0.9652743345497,0.9563123287069968,0.9919597592708957,0.9981746318591701,1.0,0.998498926558885,0.9954453015682179,0.9966767440631452,0.9961039828456684,0.9940720805701342,0.9934143383802996,0.993395063034273,0.9924430795454585,0.9907040374120626,0.9890141171719036,0.9956620093731136,0.9979916805510055,0.9970201268387108,0.9955628972303618,0.9964580807385919,0.9957219465859128,0.9936605695225035,0.9942816563628318,0.9933755816808987,0.9918944114977789,0.9899355799238095,0.8983655726644125,0.9641055033106016,0.9806788798995533,0.8957396382249767,0.9682109523058717,0.9896738854542442,0.9285574145962785,0.9819797590234608
blend_vol_top_20_defensive_stability_top_30_beta_0_6_70_30,sp100_sample,0.9881393564776377,0.9883986042547197,0.9835077577425649,0.9754426398450433,0.9907470375227065,0.9869288510133087,0.9805220244329254,0.9724254324854783,0.9880572220152024,0.9832185753198133,0.9767870287241931,0.9692762888010348,0.986310266638996,0.9868864546311403,0.9823524880949217,0.9746341499329461,0.9909078068923162,0.9867905040706881,0.9802630976842496,0.9721589340406003,0.987833960867942,0.9821498756006262,0.9753656419514819,0.9678741697385349,0.9835392466992793,0.9933684554654311,0.998498926558885,1.0,0.993346005006217,0.9967484258088838,0.9982021129162575,0.9980569272905704,0.9949401802970158,0.9963271883716412,0.9967051197008484,0.9962223071626023,0.981694651756109,0.9917175665300775,0.9971370052681111,0.9989755899605729,0.9939998550987884,0.9969512159867795,0.9981373207821018,0.9978689429083154,0.9969170461007342,0.9972078753841952,0.9968561173842803,0.9959628467648964,0.8729588518721935,0.9518946311993219,0.975787876188207,0.8725680191769473,0.9570822938706551,0.9867798778335998,0.9437175688491295,0.9908567478282096
blend_vol_top_20_defensive_stability_top_30_beta_0_8_40_60,sp100_sample,0.9845558375013809,0.9793799061501626,0.9698253549627516,0.9577697298977002,0.989083948688647,0.9797942940461668,0.968526260367691,0.9561175861535651,0.9789527194022831,0.9703917942668073,0.9606096197616705,0.9500843051042275,0.9821506568992683,0.9774425280391704,0.9683677748798333,0.9567586650318359,0.9853238101387461,0.9765946884774452,0.9659723477503591,0.9542364705326231,0.9754074732425083,0.9666990882630343,0.9572008032574142,0.9472715157458937,0.9888397241681122,0.994295418962618,0.9954453015682179,0.993346005006217,1.0,0.9990425448863547,0.9964223959190309,0.9924806153088953,0.9931194687064415,0.9919037875272108,0.989819426367135,0.9870098989454313,0.9863213041039226,0.9921267285304641,0.993702057027417,0.9920583503386241,0.9963440597217159,0.9957921788879261,0.9937037449324007,0.9903814285410029,0.9914786245436955,0.9898502676096431,0.9876883058905276,0.9850878546197126,0.8991261806581561,0.9787926027685666,0.985830238125832,0.8972833143005489,0.9757314757702519,0.9902183209399318,0.9171578631918696,0.9754194019370758
blend_vol_top_20_defensive_stability_top_30_beta_0_8_50_50,sp100_sample,0.985165489066196,0.9831127631606754,0.9762456088737692,0.9664951528046802,0.9919830435252978,0.9851206587715093,0.9760026006352048,0.9654957806085702,0.984828220695111,0.9779818279870223,0.9697395066797719,0.9605967045200127,0.9833527457320124,0.9816229114311029,0.9751132188377329,0.9657064221449173,0.9892144150207092,0.9826891119099601,0.974020065496949,0.9640136838089609,0.9824269932528307,0.9751900923660693,0.9670107186887996,0.9582647582968626,0.9850407654213358,0.9931287387561416,0.9966767440631452,0.9967484258088838,0.9990425448863547,1.0,0.9991657334099434,0.9968853468360868,0.9955864216503441,0.9955669255822618,0.9946126915367082,0.9928696871596712,0.9831894266461301,0.9914799923946935,0.9953219678107715,0.9957328194192494,0.9964885153183195,0.9976280663939707,0.997118627022507,0.9952671695362016,0.9951949901347793,0.9945258935163528,0.9932680924291573,0.9915197811616543,0.8828070754860665,0.9688932646854876,0.9828239296517135,0.882339358698744,0.9679738721075919,0.9894889837924243,0.9310370553092598,0.9841259050878517
blend_vol_top_20_defensive_stability_top_30_beta_0_8_60_40,sp100_sample,0.9840321881944656,0.9848984698827955,0.9805518226518843,0.972970052684668,0.9929751189504719,0.988390408765571,0.981295073413777,0.9725817588372087,0.9886110858977778,0.9833770115411915,0.9765863606393961,0.9687499100171303,0.9827756076943476,0.9838289511134952,0.9797249489333395,0.9723902302678618,0.9911368328926735,0.9866800337489642,0.9798493355526533,0.9714747005953726,0.9872819303329128,0.9814311410257395,0.9744970834125313,0.9668708525593355,0.9797923155713018,0.9903235009037831,0.9961039828456684,0.9982021129162575,0.9964223959190309,0.9991657334099434,1.0,0.9992744377535133,0.9961688730322429,0.9972660295883709,0.9973683993842891,0.996623988528655,0.9785668852783669,0.9891629627882907,0.9951141763894568,0.9974422140791867,0.9949013951504205,0.9976179006370753,0.9985833068140576,0.9981080710701978,0.996944423879233,0.9971719370558948,0.9967603284261273,0.9958104968420058,0.8660479402879528,0.9579781154906537,0.9783192364362949,0.8668647110161994,0.9590595851656538,0.98709828804607,0.9423841859852052,0.9905526771319785
blend_vol_top_20_defensive_stability_top_30_beta_0_8_70_30,sp100_sample,0.981495676232301,0.9850829300618348,0.9830934504191757,0.9775456031656131,0.9924072922894985,0.9899536413849102,0.9847553715430029,0.9777277865423455,0.9906525193919091,0.9869299676228097,0.9815033590536449,0.9748969984455774,0.9807596641503795,0.9844070231224724,0.9825527453654036,0.9771614809850917,0.9914394102615055,0.9889184049798646,0.9838124261445839,0.9769721548878104,0.9903251795926398,0.9857758790954696,0.9800136328028695,0.9734431316766886,0.973424379188666,0.9862182761877963,0.9940720805701342,0.9980569272905704,0.9924806153088953,0.9968853468360868,0.9992744377535133,1.0,0.9952142277037799,0.997351127948416,0.9984387355323103,0.9986267350979142,0.9727845154639118,0.9855147874412092,0.9934241342458905,0.9975366446206191,0.991925307080416,0.9961084001396101,0.9984477998327684,0.9992567469180101,0.9970769434615333,0.9981402953631847,0.9985184670922094,0.9983147280726586,0.8491161326334309,0.9463581992433656,0.9726471445050492,0.8511295919300327,0.9493040525778315,0.9833845158981649,0.9515495815547836,0.9950569061955071
blend_vol_top_20_defensive_stability_top_30_equal_weight_40_60,sp100_sample,0.9808575671402097,0.9807948213991076,0.9756642740632218,0.9674218212385512,0.9881439631449165,0.983055419877916,0.975526663471131,0.9664402697590859,0.9904302551374019,0.9833482243533348,0.9748809644181992,0.9655251297452889,0.9787622283784041,0.9790778240528452,0.9743573897359488,0.9665078289197078,0.9859878017451296,0.9810985211043174,0.973897150024421,0.9652045254311284,0.9861714424474431,0.9790786680812877,0.9710233883617497,0.9623845343837303,0.9784559453430917,0.9882742533141134,0.9934143383802996,0.9949401802970158,0.9931194687064415,0.9955864216503441,0.9961688730322429,0.9952142277037799,1.0,0.999490743158254,0.9980686970216105,0.9958796198819055,0.9763095576992635,0.9863838634683323,0.9918700915357529,0.9937856628637579,0.9912414466175024,0.9937532712538276,0.994533353894463,0.9938905197921549,0.9975945313532495,0.9968137495705959,0.9954488983513151,0.9935980983163132,0.8682536064602001,0.9560542007350471,0.9894084469788862,0.867267656875449,0.956440645923393,0.992381132544139,0.9354003189789548,0.9859229127003067
blend_vol_top_20_defensive_stability_top_30_equal_weight_50_50,sp100_sample,0.980572507836721,0.9825555443699886,0.9791888553138915,0.9724620680447067,0.9895320546769032,0.9859989483871604,0.9798493613533891,0.9719841181258574,0.992352788148467,0.986653504699378,0.9794339622941151,0.9712032215740768,0.9789920364193498,0.9812302489889315,0.9781684575488189,0.9717450955579231,0.9880323700818138,0.9845509973408725,0.978598758346177,0.9710131733743549,0.9893339675848173,0.9833647455002581,0.976320178634484,0.9685911770355871,0.9751875550010981,0.9867044018522189,0.993395063034273,0.9963271883716412,0.9919037875272108,0.9955669255822618,0.9972660295883709,0.997351127948416,0.999490743158254,1.0,0.9995426742644954,0.9982662309614633,0.9736162347184086,0.9852647677962718,0.9921894723161816,0.9954111158473984,0.9907553834556629,0.9943159779911132,0.9960760228184035,0.9963468347508793,0.9984331774436979,0.998417186614509,0.9977745321248828,0.9966055758089334,0.8569585693730847,0.9492686684547572,0.984272569180701,0.8571357726555945,0.9510683201650474,0.9896940964798132,0.9438386917033748,0.9907562093045491
blend_vol_top_20_defensive_stability_top_30_equal_weight_60_40,sp100_sample,0.9793807052310813,0.9833005726145215,0.9816085762117498,0.9763244388877319,0.9899173996672068,0.9878616310675616,0.9830248002337866,0.9763241784857839,0.9932419477269879,0.9888583878978996,0.9828280364414509,0.9756712323378386,0.9782896356890463,0.9823477210378412,0.980860627821096,0.9757948470298227,0.989041237854617,0.9868973475856269,0.9821344488789513,0.9756050848571719,0.9914010487341933,0.9865021766358489,0.9804220377096647,0.9735625264862835,0.9711736467971634,0.9842892966678024,0.9924430795454585,0.9967051197008484,0.989819426367135,0.9946126915367082,0.9973683993842891,0.9984387355323103,0.9980686970216105,0.9995426742644954,1.0,0.9995896180106338,0.9701487686045245,0.9832781765080665,0.9915595509910943,0.9960158716047839,0.9893635274991991,0.9939146468449717,0.9966017029271192,0.9977380810830516,0.9982894716045404,0.9989982533859085,0.9990405959164499,0.998518890593402,0.845449299758591,0.9419460867200943,0.9784803888709367,0.8467286035195895,0.9450832783970098,0.986217476202072,0.9509482156625048,0.9944052677340516
blend_vol_top_20_defensive_stability_top_30_equal_weight_70_30,sp100_sample,0.9774255025224279,0.9831768182425168,0.9830726814988631,0.9791596206903066,0.9894473362303762,0.9887927802929323,0.9852036005951815,0.9796118746267863,0.9932463420182946,0.9901128619730586,0.9852141154510313,0.9790806864145006,0.976798962620137,0.982577585607696,0.9825834547120503,0.9788079808134957,0.9891625751696669,0.9882874873944476,0.9846552658606945,0.9791319655863411,0.9925228382602151,0.9886420388189056,0.9834806293755926,0.9774505709940939,0.96655199383203,0.9811711214835146,0.9907040374120626,0.9962223071626023,0.9870098989454313,0.9928696871596712,0.996623988528655,0.9986267350979142,0.9958796198819055,0.9982662309614633,0.9995896180106338,1.0,0.9660456234965475,0.9805667844830949,0.9901263429124793,0.9957485107497682,0.9872103931731339,0.992695994915549,0.9962589396916833,0.9982143079731601,0.997311176876048,0.9987059360582078,0.9993971388812459,0.9994890129646757,0.8338333708970298,0.9342147918900724,0.9721680190523938,0.83615561253582,0.9386163853752979,0.9820921037260566,0.9568808252451751,0.9970231261180662
blend_vol_top_20_defensive_stability_top_50_beta_0_6_40_60,sp100_sample,0.9816813898703509,0.9693345414871338,0.9536173272026696,0.9362813289905116,0.9690069990103392,0.9566912916626953,0.9427929369752203,0.9280976770861216,0.9563502041277759,0.9454359293585155,0.9335703521975791,0.9211996413839708,0.9866637004464998,0.9731646986386898,0.9564776712748607,0.9383015308445598,0.9719913780812307,0.9588278710911653,0.9442911044435259,0.9291021150009775,0.9549697345279854,0.9434811950093236,0.9315029637662146,0.9193585992289166,0.9945441954991102,0.9936426554779418,0.9890141171719036,0.981694651756109,0.9863213041039226,0.9831894266461301,0.9785668852783669,0.9727845154639118,0.9763095576992635,0.9736162347184086,0.9701487686045245,0.9660456234965475,1.0,0.9978498819744966,0.992155447572521,0.9839109129061895,0.9899395543093223,0.9858185242140947,0.9804078299248982,0.9739992035993597,0.9769925006679292,0.9734555954992287,0.9694991696389837,0.9652114990137596,0.9352901656147744,0.9756469556518111,0.9759590693851777,0.9485494676931949,0.9861433495862733,0.9846399829507785,0.8838843333672691,0.9510588165144094
blend_vol_top_20_defensive_stability_top_50_beta_0_6_50_50,sp100_sample,0.9868959196700847,0.9793266337261292,0.9676981647367298,0.953852599979869,0.9801927121784756,0.9710494658058826,0.9599386672919503,0.9476912090756902,0.9711895906856272,0.9625521551059615,0.9527168388867051,0.9421567766913874,0.9909953349295271,0.982451235614273,0.9700197304897485,0.9554882558678569,0.9828461370835152,0.9729057569275534,0.9612108287681235,0.9485260461225175,0.9705756303115131,0.9611906967060743,0.9510886827295725,0.9406199501618396,0.993317304569026,0.9965459293414148,0.9956620093731136,0.9917175665300775,0.9921267285304641,0.9914799923946935,0.9891629627882907,0.9855147874412092,0.9863838634683323,0.9852647677962718,0.9832781765080665,0.9805667844830949,0.9978498819744966,1.0,0.9982154852402233,0.9935049155424422,0.9954244031032021,0.9938357516055426,0.9907807782152339,0.9865592632699184,0.9879211843127673,0.98579157979925,0.9831581774336361,0.980114321070981,0.9141157503111348,0.9696666730904754,0.9787422119175793,0.9257578180623272,0.9796747653136634,0.988998177494033,0.9091999804322407,0.9692667239253884
blend_vol_top_20_defensive_stability_top_50_beta_0_6_60_40,sp100_sample,0.9879524623658718,0.9847643753291648,0.9769047157240341,0.9662911348548036,0.9867147261804521,0.9804961541035864,0.9719667065432177,0.9619953021795327,0.9810741896912876,0.9745435289934522,0.9665948131295475,0.9577239743853901,0.9912321207118221,0.98723444501012,0.9787267068217852,0.9675703057316973,0.989056683839585,0.9820901239904589,0.9730281903874278,0.9626724897353445,0.9811608984289055,0.9737277041770156,0.9653729389030242,0.9564700734862908,0.9884809951270142,0.9954605492989156,0.9979916805510055,0.9971370052681111,0.993702057027417,0.9953219678107715,0.9951141763894568,0.9934241342458905,0.9918700915357529,0.9921894723161816,0.9915595509910943,0.9901263429124793,0.992155447572521,0.9982154852402233,1.0,0.998526879144439,0.996695308544633,0.9974198681657014,0.9965226412724076,0.9943096187158429,0.9941800857808126,0.993340652770768,0.9919225224930763,0.9900233067875536,0.8914016331570722,0.9605880586283473,0.9776140277612068,0.9015266477897227,0.9701137912053994,0.9892666386495795,0.9288616157844506,0.98222759897067
blend_vol_top_20_defensive_stability_top_50_beta_0_6_70_30,sp100_sample,0.9858551576831326,0.986657879199648,0.9822470417980291,0.9746030230776072,0.9895874102555883,0.9860455650086578,0.979888037415077,0.9720156094451439,0.9870197159992344,0.9824235699132138,0.9762136970943327,0.9689052099972224,0.9883798009648719,0.9885255693328694,0.9836094598835262,0.9755543180614769,0.9916391081608247,0.9873962460143048,0.9807548057751769,0.9725474543748943,0.9877428140049075,0.9821060555110596,0.9753647690380244,0.96791226762525,0.9810275600874921,0.9913937684254682,0.9970201268387108,0.9989755899605729,0.9920583503386241,0.9957328194192494,0.9974422140791867,0.9975366446206191,0.9937856628637579,0.9954111158473984,0.9960158716047839,0.9957485107497682,0.9839109129061895,0.9935049155424422,0.998526879144439,1.0,0.9947657272531515,0.9975899261327064,0.9986560955565388,0.9982749225897436,0.9967905923262885,0.997126061441214,0.9968165673511393,0.9959632978971389,0.8680040881112857,0.9493662034337853,0.9735635812198947,0.8767193111641461,0.9584241652360189,0.9864491828803124,0.9438525483135696,0.9909647904855907
blend_vol_top_20_defensive_stability_top_50_beta_0_8_40_60,sp100_sample,0.9841415819945603,0.9796751586084635,0.9707339722537263,0.9592066381466572,0.9862875262438803,0.9781687639474315,0.9679506071689506,0.9564808852904375,0.9777682743718448,0.9700053703730868,0.9609480504985235,0.9510802992097358,0.9860996266315699,0.98112415251164,0.9717984528030699,0.9599581459930484,0.9892574055119734,0.9802674254688182,0.9694012100379881,0.9574391667017217,0.9773796917875508,0.9688162542304385,0.9594457555870942,0.9496293454468946,0.9877169052353977,0.993821302554824,0.9955628972303618,0.9939998550987884,0.9963440597217159,0.9964885153183195,0.9949013951504205,0.991925307080416,0.9912414466175024,0.9907553834556629,0.9893635274991991,0.9872103931731339,0.9899395543093223,0.9954244031032021,0.996695308544633,0.9947657272531515,1.0,0.9991275931947358,0.9967341243932274,0.9931225731778498,0.9930340089748593,0.991486480102937,0.9893999229184277,0.9868698370237003,0.8949298162533649,0.9700709388230464,0.9806574428215163,0.9022265245463786,0.9807991258772434,0.9913881422047611,0.9197835554820637,0.9773858119367704
blend_vol_top_20_defensive_stability_top_50_beta_0_8_50_50,sp100_sample,0.9845247414000801,0.9830290468141678,0.9766450753146964,0.9673120144204904,0.9894085276597127,0.9834800438063996,0.9752004106847272,0.9654442616270605,0.9835405243396053,0.9773310006299656,0.9696678680185808,0.9610510712723409,0.9862268242956024,0.9842671970981044,0.9775444605688073,0.9679432383096986,0.9920609164010225,0.9853163815098843,0.9764437014197493,0.9662494868792003,0.9836789456579772,0.9765537978772831,0.9684733934238104,0.959815233345198,0.9838508146287166,0.9924461193560778,0.9964580807385919,0.9969512159867795,0.9957921788879261,0.9976280663939707,0.9976179006370753,0.9961084001396101,0.9937532712538276,0.9943159779911132,0.9939146468449717,0.992695994915549,0.9858185242140947,0.9938357516055426,0.9974198681657014,0.9975899261327064,0.9991275931947358,1.0,0.9992369717147197,0.9971456136150744,0.9961234280853445,0.9955149209624409,0.9943137931133406,0.9926185030698375,0.8792333430223717,0.9616131826820414,0.9783660151223851,0.8861263794829529,0.9717990437536872,0.9901304960997249,0.9327974926978124,0.9853642579618905
blend_vol_top_20_defensive_stability_top_50_beta_0_8_60_40,sp100_sample,0.98332858425699,0.9846135931464847,0.9806313089761818,0.9733651546064728,0.9907651963493026,0.9868945073418431,0.9804409304517777,0.9723027861239522,0.9873860096711743,0.9826390724657454,0.9762919379661491,0.9688586882601864,0.9847885942297369,0.9856525992622794,0.9813748705743858,0.9738828875672995,0.9931164675658583,0.9884826100797156,0.9814883716854382,0.9729635958642773,0.9880170871110858,0.9822483343947109,0.9753872349820703,0.9678259863941878,0.978681656619205,0.9895929840176103,0.9957219465859128,0.9981373207821018,0.9937037449324007,0.997118627022507,0.9985833068140576,0.9984477998327684,0.994533353894463,0.9960760228184035,0.9966017029271192,0.9962589396916833,0.9804078299248982,0.9907807782152339,0.9965226412724076,0.9986560955565388,0.9967341243932274,0.9992369717147197,1.0,0.9993336881356424,0.9974399573600106,0.9977106209307586,0.9973394777631075,0.9964275982356178,0.8631651324911424,0.9521848311434945,0.9746782036609225,0.8696697555794595,0.9618474048903206,0.9873909422763467,0.943495807494569,0.9912701846500671
