date,score,long_ret,short_ret,ls_ret,spy_ret,long_beta,short_beta,ls_beta,long_alpha,ls_alpha,n_long,n_short,roll_12m_beta,roll_12m_alpha,roll_6m_beta,roll_6m_alpha
2024-09-09,score_50_50,0.07138891377927405,-0.019857574152001223,0.09124648793127527,0.05219186989236513,1.2709357384678208,-0.01441544017590572,1.2853511786437266,0.005056401075604552,0.024161606449503714,12,12,0.02141515201407405,0.2549482636312339,0.18153988442629673,0.2659858094766027
2024-10-08,score_50_50,0.06811141095415847,-0.0029153641053562738,0.07102677505951474,0.031177310779447964,1.2264069349915347,0.13442141211360112,1.0919855228779336,0.02987534079985716,0.03698160304609142,12,12,0.059633551442639425,0.27557389309342,0.13839450841737772,0.41062005724084316
2024-11-06,score_50_50,-0.045159711212797125,0.03327163269919692,-0.07843134391199405,0.028373770657924124,-0.16948288380751575,0.47055694381665897,-0.6400398276241748,-0.04035084273719907,-0.06027100063104843,12,12,-0.1035514372699644,0.1441423061549359,0.08767796926845607,0.22643370352499398
2024-12-06,score_50_50,-0.010264077314731918,-0.051411609419534036,0.04114753210480212,-0.026876819475336933,0.3177293375208435,0.5396672650237245,-0.22193792750288105,-0.0017245232681658094,0.035182546492576766,12,12,-0.23186341897700077,0.1901857967887985,-0.13892506110408992,0.25723290087727174
2025-01-08,score_50_50,0.017243980730132002,0.0376544300310129,-0.0204104493008809,0.026056335735022973,-0.5990438971562891,0.46941690750119536,-1.0684608046574846,0.032852869634452844,0.007429724144987316,13,12,0.0008773499991592687,0.19925658148554168,0.10733613404023934,0.08694783820486363
2025-02-10,score_50_50,0.05194879113662256,-0.07251314813063141,0.12446193926725396,-0.07601880476593248,-0.5557351557139575,0.6470326252836509,-1.2027677809976085,0.009702468832838144,0.033028970144842934,12,12,-0.49575273842232936,0.35218860434257193,-0.6691140513898942,0.5047909447802881
2025-03-12,score_50_50,-0.058705567864625,-0.03620516858752984,-0.022500399277095157,-0.05853229891249312,0.9879415443511809,0.2811081551626222,0.7068333891885586,-0.0008790780825915986,0.01887218394022014,14,13,-0.26991271672660894,0.2775743786978524,-0.7296365442570882,0.11994528394706394
2025-04-10,score_50_50,0.15823405429051493,0.022752048822220122,0.1354820054682948,0.1113463097552414,1.2665527470041011,0.19726787854491212,1.0692848684591891,0.01720807980124439,0.016421081288245376,13,12,0.13722082303730412,0.38463336153815164,0.12381577132733117,0.3584217446723289
2025-05-12,score_50_50,0.020104544972123318,0.017589260754997487,0.0025152842171258308,0.03150987250108628,1.0649789023411234,0.2572622111274397,0.8077166912136837,-0.013452804456992293,-0.022935765740016618,12,12,0.12698072771622596,0.3674074831668538,0.21082840720230075,0.5182358945426748
2025-06-11,score_50_50,0.03336756259731893,0.012980289898438977,0.020387272698879952,0.04206656082554017,1.0369950927770806,0.46508442130434813,0.5719106714727324,-0.010255254548774802,-0.003671042349403266,12,12,0.10048684024869921,0.34652501105539507,0.17821344863038635,0.4526303201046303
2025-07-14,score_50_50,-0.009175284458107096,0.02251404809772774,-0.03168933255583484,0.02861670022400231,0.3762624244211142,0.5713173879039668,-0.19505496348285262,-0.019942673463322447,-0.026107503138642324,13,13,0.12385369689462279,0.2600249606347636,0.16404644428477339,0.43139802712556874
2025-08-12,score_50_50,0.060966156791136226,-0.004088582545299535,0.06505473933643577,0.02324612298046569,0.2733772616626176,0.6526315832615434,-0.37925432159892575,0.05461119534646407,0.07387093193719749,12,12,0.16242517077130483,0.3636684602493887,0.881667646009995,0.02417886249744038
2025-09-11,score_50_50,0.018565336297909286,0.01992302802680724,-0.0013576917288979536,-0.0042571186206048495,-0.22451266313488039,0.7345585338065485,-0.9590711969414288,0.0176095592591162,-0.005440571579883091,12,13,0.10598795558974922,0.2890771770138011,1.229673463777714,-0.1910835684639413
2025-10-10,score_50_50,0.008619404775592143,0.02456334523757976,-0.015943940461987615,0.043520874739531035,-0.1691935107034892,0.8204136361392975,-0.9896071468427867,0.0159828543616602,0.027124628217102004,12,12,0.030983224990549372,0.21347785502172895,-0.14242351581025867,0.12484782726375726
2025-11-10,score_50_50,-0.01841563787668125,0.007123328895139215,-0.025538966771820465,0.00899572048860775,-0.24877747180615284,0.6851586772703963,-0.9339361490765491,-0.016177705276450606,-0.01713753822052113,12,12,0.09320260241610996,0.2576580374333818,0.1635459672456286,-0.024684668455491658
2025-12-10,score_50_50,0.05420129838459236,0.006552002868763192,0.047649295515829165,0.0140263237513778,0.7279299559056691,0.4053044780427167,0.3226254778629524,0.04399111715473328,0.043124046112880426,13,12,0.1284938237689431,0.2536218405192232,-0.26884895730410946,0.13772568351287606
2016-01-04,momentum_only,-0.040422648822309636,-0.031892418698492915,-0.00853023012381672,-0.04835339631374724,0.28029073092752244,0.936032253213655,-0.6557415222861326,-0.026869640026701253,-0.04023755983029801,12,12,,,,
2016-02-03,momentum_only,0.07404814875150922,-0.00403614544674132,0.07808429419825054,0.04772616560542242,1.198027127124088,0.22906704992982804,0.96896007719426,0.016870907682596532,0.031839545089034395,12,12,,,,
2016-03-04,momentum_only,0.031497785725913406,0.045574318052263744,-0.014076532326350338,0.02401368134031312,1.2495102009308903,0.6691144772568469,0.5803957236740434,0.0014924459292883878,-0.028013970285939244,12,12,,,,
2016-04-05,momentum_only,0.05032888933397887,0.011442502320018458,0.03888638701396041,0.004015909535298068,1.2381415950272754,0.7454893654723427,0.4926522295549327,0.04535662469645967,0.036907940227704904,12,12,,,,
2016-05-04,momentum_only,0.016005472401188974,0.053646261366310344,-0.037640788965121366,0.025706353077718846,0.57456883680332,1.0800700219893813,-0.5055011851860612,0.001235403014868611,-0.024646197017523137,12,12,,,,
2016-06-03,momentum_only,-0.004709731261275755,0.021726472700421162,-0.02643620396169692,-0.003738944209479289,0.39845010001692543,0.7579469786609403,-0.35949687864401486,-0.0032199485670510283,-0.027780342734428837,12,12,0.5183846060632178,0.009388795124624922,0.5183846060632178,0.009388795124624922
2016-07-05,momentum_only,0.059770668321104024,0.00515973020706544,0.05461093811403858,0.03728217159613467,1.1894307953521102,0.5813734772666013,0.6080573180855089,0.015426105307059713,0.0319412408408892,12,12,0.6569514595464062,0.04795156299217072,1.3753430034225562,-0.18450110303898115
2016-08-03,momentum_only,0.020098752883007453,-0.007353795552414925,0.02745254843542238,0.005597140442346049,0.3300642401139913,0.5986552215864182,-0.2685909814724268,0.018251336976093213,0.02895588988027112,12,12,0.6381448231879241,0.0802232082801991,0.38089801568670595,0.014839890896125774
2016-09-01,momentum_only,-0.00511689719446239,0.014118136806841588,-0.01923503400130398,-0.002391645882878435,0.17269553915777625,0.9036907327256042,-0.7309951935678279,-0.004703870619244223,-0.0209833156464044,12,12,0.6852184957008411,0.04205786908557586,0.8006342677865034,-0.031162202832511747
2016-10-03,momentum_only,0.028001872313479097,-0.022098327337132795,0.050100199650611896,-0.022106164558493013,-0.21363497756685476,1.0574003117956188,-1.2710352893624735,0.023279222343936243,0.022002484384313275,12,12,0.44227643674022976,0.13590094496876348,-0.029809305398380562,0.10010886453300818
2016-11-01,momentum_only,0.028635449476062363,0.039394697533217615,-0.010759248057155252,0.040566863936732034,-0.19450119399737206,1.1429701060938637,-1.3374713000912357,0.036525752948485674,0.043497768192930004,12,12,0.2955148481954811,0.10957823223573271,0.030534869534469745,0.1480947754054075
2016-12-01,momentum_only,0.05374854040669103,0.05700488411043625,-0.0032563437037452167,0.03186950328976779,1.0087760151129694,1.118968221420473,-0.11019220630750359,0.021599349874409417,0.00025542717767853976,12,12,0.24562127696470418,0.09476691964746789,-0.28393755238602786,0.24939932764911882
2017-01-03,momentum_only,0.018535161224288017,0.015099481348717553,0.003435679875570464,0.011232482348468631,0.10306895733472239,1.1310153375868317,-1.0279463802521094,0.01737744098035068,0.014982069446924505,12,12,0.19347396881027282,0.10251492116791089,-0.7363330648713557,0.19085750874538565
2017-02-02,momentum_only,0.051852956815557544,0.03753276721091464,0.014320189604642902,0.04364073337891128,-0.09536049615926283,1.1370899720793153,-1.2324504682385782,0.05601455880332463,0.06810523189175705,12,12,-0.22659634479242877,0.12174399629951695,-0.4471054269747882,0.16114628963172134
2017-03-06,momentum_only,0.011290791929384056,0.0075948881551969605,0.003695903774187095,-0.005071882774958847,0.28311571936514796,1.1631782166238842,-0.8800624972587363,0.012726721669752233,-0.0007676700465467567,12,12,-0.15989037763070585,0.12181236764514944,-0.5552973184759121,0.22627830873802157
2017-04-04,momentum_only,-0.002650900800458822,0.03190955148252817,-0.03456045228298699,0.01392929345313787,0.17084730686018879,0.9769900524686922,-0.8061427456085034,-0.005030683073392686,-0.02333145341428788,12,12,-0.0890943947410697,0.03745396612019486,0.13105040078246433,-0.0899380197566232
2017-05-04,momentum_only,0.0020700840145378985,0.04117249023885899,-0.03910240622432109,0.021904620259284524,0.03683178481776476,0.7685730244361978,-0.7317412396184331,0.0012632977546330804,-0.02307389224242119,12,12,-0.06164366310839174,0.030912505411629973,0.20029783978080343,-0.15800675307308987
2017-06-05,momentum_only,0.016856362913634414,-0.043838943120071444,0.06069530603370586,-0.00014806398585509584,-0.34600740157300364,1.0341435170843158,-1.3801509186573195,0.01680513167862215,0.06049095538760789,12,12,-0.3587257077237908,0.17064243559421532,-0.5442234787190047,0.11001670544848871
2017-07-05,momentum_only,0.013596226838293304,0.054903603656884147,-0.04130737681859084,0.017259185834763713,-0.7147207447051688,1.0487018671564998,-1.7634226118616687,0.025931724991120526,-0.0108721382552459,12,12,-0.7207548603137005,0.12412002474889153,-0.597947210051897,0.03692327400035007
2017-08-03,momentum_only,-0.01934637719276247,0.016981828717315194,-0.03632820591007767,0.003563393720190433,-0.6891612051150809,1.084917013782395,-1.774078218897476,-0.01689062448225652,-0.030006466725731776,12,12,-0.5871052910332517,0.038258216169618685,-2.5702510155467757,0.09059520893325579
2017-09-01,momentum_only,0.04943379032813563,0.0220546917969645,0.02737909853117113,0.025318195262070464,0.8278744242695372,1.1027084423188571,-0.27483401804931995,0.02847350400200532,0.03433739986480321,12,12,-0.5924277845849983,0.10210941418614485,-1.2440690957694902,0.07714787626943265
2017-10-03,momentum_only,0.00962131215531159,0.06198510094849574,-0.05236378879318415,0.01831059689280856,-0.8994972515581091,1.203989284499818,-2.103486536057927,0.026091643734781345,-0.013847694761977225,12,12,-0.13535902049880794,-0.07805119239743463,-1.532603810379153,0.10219045146148634
2017-11-01,momentum_only,0.042761048504485165,0.034219434440887875,0.00854161406359729,0.027068894088208895,-1.067407052553429,1.2023559142434683,-2.2697629667968973,0.07165457695906116,0.0699815874171613,12,12,-0.06391538744809423,-0.07550033054887947,-0.6008213823997206,0.04303003942465212
2017-12-01,momentum_only,0.0011958057572562242,0.048357034523873854,-0.04716122876661763,0.027953277384741737,-0.432171372242121,1.2752503088544813,-1.7074216810966023,0.013276412003284707,0.0005668030977977398,12,12,-0.310146843643107,-0.06918774471607479,1.462833756903598,-0.6320196394367157
2018-01-03,momentum_only,0.05829501758618452,0.04412549767560617,0.014169519910578354,0.01841245252508772,-0.2533762579161917,1.3638954373367083,-1.6172716952529,0.06296029590605079,0.04394745821959051,12,12,-0.25969400624075767,-0.06693015963698315,1.2061583429768739,-0.4625160481593339
2018-02-02,momentum_only,-0.01696039477693855,0.016545711603597524,-0.03350610638053607,-0.009330303415178265,-0.2951525620307736,1.3465003603058314,-1.641652922336605,-0.01971425773445289,-0.04882322624835067,12,12,-0.40451824909226086,-0.10546109099695794,0.7230071772872277,-0.3216654103517411
2018-03-06,momentum_only,0.02548514642974996,-0.04319280501810372,0.06867795144785369,-0.022632952682560048,0.5500230621951815,0.06532654363622707,0.4846965185589544,0.03793379237073029,0.0796480648178001,12,12,-1.198139185010314,0.06480072462892646,-1.1915116652761117,0.0591777398116125
